indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XP', 'value': 'Middle income'}",MIC,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XU', 'value': 'North America'}",NAC,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XY', 'value': 'Not classified'}",,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'OE', 'value': 'OECD members'}",OED,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S4', 'value': 'Other small states'}",OSS,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S2', 'value': 'Pacific island small states'}",PSS,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V4', 'value': 'Post-demographic dividend'}",PST,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'V1', 'value': 'Pre-demographic dividend'}",PRE,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'S1', 'value': 'Small states'}",SST,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '8S', 'value': 'South Asia'}",SAS,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T5', 'value': 'South Asia (IDA & IBRD)'}",TSA,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZG', 'value': 'Sub-Saharan Africa'}",SSF,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'ZF', 'value': 'Sub-Saharan Africa (excluding high income)'}",SSA,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2012,,,,1
